pais_id,estado,condado,tipo,camas,poblacion,anho
US,Georgia,montgomery,ICU,0,8962,2019
US,Georgia,morgan,ICU,2.276134,18013,2018
US,Georgia,murray,ACUTE,1.064801,39444,2018
US,Georgia,murray,ICU,0,39444,2019
US,Georgia,muscogee,ACUTE,5.336099,198647,2018
US,Georgia,muscogee,ICU,0.307077,198647,2019
US,Georgia,muscogee,OTHER,0.850755,198647,2018
US,Georgia,muscogee,PSYCHIATRIC,0.729938,198647,2018
US,Georgia,newton,ACUTE,0.92344,105042,2018
US,Georgia,newton,ICU,0.0952,105042,2019
US,Georgia,oconee,ICU,0,35972,2019
US,Georgia,oglethorpe,ICU,0,14654,2019
US,Georgia,paulding,ACUTE,1.961955,152399,2015
US,Georgia,paulding,ICU,0.052494,152399,2019
US,Georgia,peach,ACUTE,0.925001,27027,2012
US,Georgia,peach,ICU,0.925001,27027,2018
US,Georgia,pickens,ACUTE,1.581913,30343,2018
US,Georgia,pickens,ICU,0.197739,30343,2019
US,Georgia,pierce,ICU,0,19141,2019
US,Georgia,pike,ICU,0,17919,2019
US,Georgia,polk,ICU,1.713155,41444,2015
US,Georgia,pulaski,ACUTE,4.299754,11396,2018
US,Georgia,pulaski,ICU,0.526501,11396,2019
US,Georgia,putnam,ICU,1.166589,21430,2018
US,Georgia,quitman,ICU,0,2140,2019
US,Georgia,rabun,ICU,1.528678,16354,2018
US,Georgia,randolph,ICU,3.469331,7206,2018
US,Georgia,richmond,ACUTE,8.920067,201568,2018
US,Georgia,richmond,ICU,1.309732,201568,2019
US,Georgia,richmond,OTHER,1.304771,201568,2018
US,Georgia,richmond,PSYCHIATRIC,2.029092,201568,2018
US,Georgia,rockdale,ACUTE,1.650053,88482,2018
US,Georgia,rockdale,ICU,0.180828,88482,2019
US,Georgia,schley,ICU,0,5168,2019
US,Georgia,screven,ICU,1.781007,14037,2018
US,Georgia,seminole,ACUTE,7.603228,8549,2018
US,Georgia,seminole,ICU,0,8549,2019
US,Georgia,spalding,ACUTE,2.492522,64192,2018
US,Georgia,spalding,ICU,0.342722,64192,2019
US,Georgia,stephens,ACUTE,3.746341,25625,2018
US,Georgia,stephens,ICU,0.234146,25625,2019
US,Georgia,stewart,ICU,4.286694,5832,2016
US,Georgia,sumter,ACUTE,7.136572,30687,2015
US,Georgia,sumter,ICU,0.325871,30687,2019
US,Georgia,talbot,ICU,0,6423,2019
US,Georgia,taliaferro,ICU,0,1844,2019
US,Georgia,tattnall,ICU,0.984174,25402,2018
US,Georgia,taylor,ICU,0,8267,2019
US,Georgia,telfair,ICU,0,16339,2019
US,Georgia,terrell,ICU,0,8978,2019
US,Georgia,thomas,ACUTE,5.878554,44909,2018
US,Georgia,thomas,ICU,0.779354,44909,2019
US,Georgia,thomas,PSYCHIATRIC,8.906901,44909,2012
US,Georgia,tift,ACUTE,4.712442,40531,2018
US,Georgia,tift,ICU,0.493449,40531,2019
US,Georgia,toombs,ACUTE,2.098675,27160,2018
US,Georgia,toombs,ICU,0.294551,27160,2019
US,Georgia,towns,ICU,2.237537,11173,2018
US,Georgia,treutlen,ICU,0,6752,2019
US,Georgia,troup,ACUTE,3.975055,69433,2018
US,Georgia,troup,ICU,0.288047,69433,2019
US,Georgia,turner,ICU,0,8036,2019
US,Georgia,twiggs,ICU,0,8323,2019
US,Georgia,union,ACUTE,2.021382,22262,2018
US,Georgia,union,ICU,0.224598,22262,2019
US,Georgia,upson,ACUTE,4.382455,26241,2018
US,Georgia,upson,ICU,1.067033,26241,2019
US,Georgia,walker,ICU,0,68609,2019
US,Georgia,walton,ACUTE,2.164722,88695,2015
US,Georgia,walton,ICU,0.078922,88695,2019
US,Georgia,ware,ACUTE,6.472764,35688,2018
US,Georgia,ware,ICU,0.616454,35688,2019
US,Georgia,ware,PSYCHIATRIC,1.485093,35688,2012
US,Georgia,warren,ICU,0,5410,2019
US,Georgia,washington,ACUTE,5.656881,20506,2018
US,Georgia,washington,ICU,0,20506,2019
US,Georgia,wayne,ACUTE,2.949754,29833,2018
US,Georgia,wayne,ICU,0.402239,29833,2019
US,Georgia,webster,ICU,0,2627,2019
US,Georgia,wheeler,ACUTE,3.143863,7952,2018
US,Georgia,wheeler,ICU,0,7952,2019
US,Georgia,white,ICU,0,28509,2019
US,Georgia,whitfield,ACUTE,2.712503,103963,2018
US,Georgia,whitfield,ICU,0.327039,103963,2019
US,Georgia,wilcox,ICU,0,8896,2019
US,Georgia,wilkes,ACUTE,2.523978,9905,2018
US,Georgia,wilkes,ICU,0,9905,2019
US,Georgia,wilkinson,ICU,0,9147,2019
US,Georgia,worth,ICU,1.201403,20809,2018
US,Hawaii,hawaii,ACUTE,2.567172,196325,2018
US,Hawaii,hawaii,ICU,0.122246,196325,2019
US,Hawaii,honolulu,ACUTE,1.740299,990060,2017
US,Hawaii,honolulu,ICU,0.149486,990060,2019
US,Hawaii,honolulu,OTHER,0.49694,990060,2018
US,Hawaii,honolulu,PSYCHIATRIC,0.24645,990060,2018
US,Hawaii,kalawao,ICU,0,86,2019
US,Hawaii,kauai,ACUTE,2.025516,71093,2018
US,Hawaii,kauai,ICU,0.126595,71093,2019
US,Hawaii,maui,ACUTE,1.426012,164094,2018
US,Hawaii,maui,ICU,0.121881,164094,2019
US,Hawaii,maui,OTHER,0.146258,164094,2018
US,Iowa,adair,ICU,3.476085,7192,2018
US,Iowa,adams,ICU,5.812417,3785,2018
US,Iowa,allamakee,ICU,1.7934,13940,2018
US,Iowa,appanoose,ICU,3.586515,12547,2018
US,Iowa,audubon,ICU,4.377517,5711,2018
US,Iowa,benton,ICU,0.974811,25646,2018
US,Iowa,black hawk,ACUTE,3.452166,132960,2018
US,Iowa,black hawk,ICU,0.180505,132960,2019
US,Iowa,boone,ICU,1.592055,26381,2018
US,Iowa,bremer,ICU,2.020937,24741,2018
US,Iowa,buchanan,ICU,1.184778,21101,2018
US,Iowa,buchanan,PSYCHIATRIC,4.502156,21101,2018
US,Iowa,buena vista,ICU,1.718297,20369,2018
US,Iowa,butler,ICU,0,14822,2019
US,Iowa,calhoun,ICU,2.547381,9814,2018
US,Iowa,carroll,ACUTE,9.10515,20428,2015
US,Iowa,carroll,ICU,0.832191,20428,2018
US,Iowa,cass,ICU,2.476176,13327,2018
US,Iowa,cedar,ICU,0,18368,2019
US,Iowa,cerro gordo,ACUTE,13.585571,43134,2018
US,Iowa,cerro gordo,ICU,0.417304,43134,2019
US,Iowa,cherokee,ICU,2.159454,11577,2018
US,Iowa,cherokee,PSYCHIATRIC,5.009933,11577,2018
US,Iowa,chickasaw,ICU,1.482702,12140,2018
US,Iowa,clarke,ICU,2.697745,9267,2018
US,Iowa,clay,ACUTE,6.041374,16387,2018
US,Iowa,clay,ICU,0,16387,2019
US,Iowa,clayton,ICU,2.823104,17711,2018
US,Iowa,clinton,ACUTE,3.677475,47587,2018
US,Iowa,clinton,ICU,1.891273,47587,2018
US,Iowa,crawford,ACUTE,1.459343,17131,2012
US,Iowa,crawford,ICU,1.459343,17131,2018
US,Iowa,dallas,ICU,0.309161,80864,2018
US,Iowa,davis,ICU,2.829975,8834,2018
US,Iowa,decatur,ACUTE,3.084516,8105,2018
US,Iowa,decatur,ICU,0,8105,2019
US,Iowa,delaware,ACUTE,1.442918,17326,2018
US,Iowa,delaware,ICU,0,17326,2019
US,Iowa,des moines,ACUTE,5.341559,39876,2018
US,Iowa,des moines,ICU,0.300933,39876,2019
US,Iowa,dickinson,ACUTE,2.882353,17000,2018
US,Iowa,dickinson,ICU,0.176471,17000,2019
US,Iowa,dubuque,ACUTE,4.608009,96571,2018
US,Iowa,dubuque,ICU,0.258877,96571,2018
US,Iowa,emmet,ICU,2.587724,9661,2018
US,Iowa,fayette,ICU,2.482745,20139,2018
US,Iowa,floyd,ICU,1.571932,15904,2018
US,Iowa,franklin,ICU,2.421073,10326,2018
US,Iowa,fremont,ICU,3.579098,6985,2018
US,Iowa,greene,ICU,2.763652,9046,2018
US,Iowa,grundy,ICU,6.475635,12354,2018
US,Iowa,guthrie,ICU,2.344336,10664,2018
US,Iowa,hamilton,ICU,1.644629,15201,2018
US,Iowa,hancock,ICU,2.278735,10971,2018
US,Iowa,hardin,ACUTE,1.334184,17239,2012
US,Iowa,hardin,ICU,2.03028,17239,2018
US,Iowa,harrison,ICU,1.761059,14196,2018
US,Iowa,henry,ICU,3.725145,19865,2018
US,Iowa,henry,PSYCHIATRIC,3.926504,19865,2018
US,Iowa,howard,ICU,2.038408,9321,2018
US,Iowa,humboldt,ICU,5.111621,9586,2018
US,Iowa,ida,ICU,3.589375,6965,2018
US,Iowa,iowa,ICU,1.540262,16231,2018
US,Iowa,jackson,ICU,1.288062,19409,2018
US,Iowa,jasper,ACUTE,1.848379,36789,2018
US,Iowa,jasper,ICU,0.108728,36789,2019
US,Iowa,jefferson,ICU,1.393146,17945,2018
US,Iowa,johnson,ACUTE,9.575904,144425,2018
US,Iowa,johnson,ICU,0.657781,144425,2019
US,Iowa,jones,ACUTE,1.856557,20468,2012
US,Iowa,jones,ICU,1.074849,20468,2018
US,Iowa,keokuk,ICU,2.445466,10223,2018
US,Iowa,kossuth,ICU,1.648424,15166,2018
US,Iowa,lee,ACUTE,3.478511,34785,2018
US,Iowa,lee,ICU,0.28748,34785,2019
US,Iowa,linn,ACUTE,4.518018,220008,2018
US,Iowa,linn,ICU,0.199993,220008,2019
US,Iowa,linn,OTHER,0.109087,220008,2018
US,Iowa,louisa,ICU,0,11238,2019
US,Iowa,lucas,ACUTE,2.906977,8600,2018
US,Iowa,lucas,ICU,0,8600,2019
US,Iowa,lyon,ICU,2.128565,11745,2018
US,Iowa,madison,ICU,1.590331,15720,2018
US,Iowa,mahaska,ICU,1.479754,22301,2018
US,Iowa,marion,ICU,1.509343,33127,2018
US,Iowa,marshall,ACUTE,3.08825,40476,2018
US,Iowa,marshall,ICU,0,40476,2019
US,Iowa,mills,ACUTE,56.987879,14933,2018
US,Iowa,mills,ICU,0,14933,2019
US,Iowa,mitchell,ICU,2.344556,10663,2018
US,Iowa,monona,ICU,2.820079,8865,2018
US,Iowa,monroe,ICU,3.159757,7912,2018
US,Iowa,montgomery,ICU,2.441645,10239,2018
US,Iowa,muscatine,ACUTE,1.118282,42923,2018
US,Iowa,muscatine,ICU,0.116488,42923,2019
US,Iowa,o'brien,ICU,3.585772,13944,2018
US,Iowa,osceola,ICU,4.065702,6149,2018
US,Iowa,page,ACUTE,1.624115,15393,2012
US,Iowa,page,ICU,3.24823,15393,2018
US,Iowa,page,PSYCHIATRIC,2.273761,15393,2012
US,Iowa,palo alto,ACUTE,5.159166,9110,2018
US,Iowa,palo alto,ICU,0,9110,2019
US,Iowa,plymouth,ICU,0.998921,25027,2018
US,Iowa,pocahontas,ICU,3.585772,6972,2018
US,Iowa,polk,ACUTE,3.811786,467235,2018
US,Iowa,polk,ICU,0.239708,467235,2019
US,Iowa,polk,OTHER,0.044945,467235,2018
US,Iowa,polk,PSYCHIATRIC,0.038525,467235,2018
US,Iowa,pottawattamie,ACUTE,5.509878,93287,2018
US,Iowa,pottawattamie,ICU,0.310869,93287,2019
US,Iowa,poweshiek,ACUTE,2.658997,18428,2018
US,Iowa,poweshiek,ICU,0.271326,18428,2019
US,Iowa,ringgold,ACUTE,3.208985,4986,2012
US,Iowa,ringgold,ICU,3.208985,4986,2018
US,Iowa,sac,ICU,2.516103,9936,2018
US,Iowa,scott,ACUTE,6.664995,171493,2018
US,Iowa,scott,ICU,0.268233,171493,2019
US,Iowa,scott,OTHER,0.291557,171493,2018
US,Iowa,shelby,ICU,2.123683,11772,2018
US,Iowa,sioux,ACUTE,5.592067,34692,2012
US,Iowa,sioux,ICU,2.767209,34692,2018
US,Iowa,story,ACUTE,2.732354,95888,2016
US,Iowa,story,ICU,0.17729,95888,2018
US,Iowa,tama,ICU,0,17236,2019
US,Iowa,taylor,ICU,0,6214,2019
US,Iowa,union,ICU,2.00048,12497,2018
US,Iowa,van buren,ICU,3.420909,7308,2018
US,Iowa,wapello,ACUTE,6.143654,35321,2018
US,Iowa,wapello,ICU,0.311429,35321,2019
US,Iowa,warren,ICU,0,48630,2019
US,Iowa,washington,ICU,1.131478,22095,2018
US,Iowa,wayne,ICU,3.903201,6405,2018
US,Iowa,webster,ACUTE,5.413452,36945,2018
US,Iowa,webster,ICU,0.216538,36945,2019
US,Iowa,winnebago,ICU,0,10545,2019
US,Iowa,winneshiek,ICU,1.215067,20575,2018
US,Iowa,woodbury,ACUTE,8.105706,102397,2018
US,Iowa,woodbury,ICU,0.322275,102397,2019
US,Iowa,worth,ICU,0,7502,2019
US,Iowa,wright,ICU,3.653607,12864,2018
US,Idaho,ada,ACUTE,2.879685,435117,2018
US,Idaho,ada,ICU,0.241314,435117,2019
US,Idaho,ada,OTHER,0.19535,435117,2018
US,Idaho,ada,PSYCHIATRIC,0.036772,435117,2018
US,Idaho,adams,ICU,0,3946,2019
US,Idaho,bannock,ACUTE,2.437198,84113,2018
US,Idaho,bannock,ICU,0.237775,84113,2019
US,Idaho,bannock,PSYCHIATRIC,0.166443,84113,2018
US,Idaho,bear lake,ACUTE,3.534164,5942,2018
US,Idaho,bear lake,ICU,0,5942,2019
US,Idaho,benewah,ACUTE,2.099448,9050,2018
US,Idaho,benewah,ICU,0,9050,2019
US,Idaho,bingham,ACUTE,0.727369,45369,2018
US,Idaho,bingham,ICU,0.110207,45369,2019
US,Idaho,bingham,PSYCHIATRIC,2.644978,45369,2018
US,Idaho,blaine,ICU,0,21583,2019
US,Idaho,blaine,OTHER,1.158319,21583,2018
US,Idaho,boise,ICU,0,6968,2019
US,Idaho,bonner,ACUTE,0.5973,41855,2018
US,Idaho,bonner,ICU,0.095568,41855,2019
US,Idaho,bonneville,ACUTE,3.007137,110404,2018
US,Idaho,bonneville,ICU,0.317017,110404,2019
US,Idaho,boundary,ACUTE,1.766316,11323,2018
US,Idaho,boundary,ICU,0,11323,2019
US,Idaho,butte,ACUTE,5.357826,2613,2018
US,Idaho,butte,ICU,0,2613,2019
US,Idaho,camas,ICU,0,886,2019
US,Idaho,canyon,ACUTE,1.458747,207027,2018
US,Idaho,canyon,ICU,0.198042,207027,2019
US,Idaho,caribou,ACUTE,3.643253,6862,2018
US,Idaho,caribou,ICU,0,6862,2019
US,Idaho,cassia,ACUTE,1.065099,23472,2018
US,Idaho,cassia,ICU,0.255624,23472,2019
US,Idaho,clark,ICU,0,1055,2019
US,Idaho,clearwater,ACUTE,2.695418,8533,2018
US,Idaho,clearwater,ICU,0,8533,2019
US,Idaho,clearwater,PSYCHIATRIC,7.031525,8533,2018
US,Idaho,custer,ICU,0,4141,2019
US,Idaho,elmore,ICU,0.953034,26232,2018
US,Idaho,franklin,ACUTE,1.52439,13120,2018
US,Idaho,franklin,ICU,0,13120,2019
US,Idaho,fremont,ICU,0,12889,2019
US,Idaho,gem,ACUTE,0.949555,16850,2018
US,Idaho,gem,ICU,0,16850,2019
US,Idaho,gooding,ACUTE,1.191264,15110,2018
US,Idaho,gooding,ICU,0,15110,2019
US,Idaho,idaho,ACUTE,0.983103,16275,2018
US,Idaho,idaho,ICU,1.536098,16275,2018
US,Idaho,jefferson,ICU,0,27410,2019
US,Idaho,jerome,ACUTE,1.085117,23039,2018
US,Idaho,jerome,ICU,0,23039,2019
US,Idaho,kootenai,ACUTE,2.17148,150128,2018
US,Idaho,kootenai,ICU,0.366354,150128,2019
US,Idaho,kootenai,OTHER,0.466269,150128,2018
US,Idaho,latah,ACUTE,0.646045,38697,2018
US,Idaho,latah,ICU,0,38697,2019
US,Idaho,lemhi,ICU,2.321083,7755,2018
US,Idaho,lewis,ICU,0,3824,2019
US,Idaho,lincoln,ICU,0,5296,2019
US,Idaho,madison,ACUTE,1.804346,38241,2018
US,Idaho,madison,ICU,0.1046,38241,2019
US,Idaho,minidoka,ACUTE,1.222613,20448,2018
US,Idaho,minidoka,ICU,0,20448,2019
US,Idaho,nez perce,ACUTE,3.623732,40014,2018
US,Idaho,nez perce,ICU,0.224921,40014,2019
US,Idaho,oneida,ACUTE,2.567694,4284,2018
US,Idaho,oneida,ICU,0,4284,2019
US,Idaho,owyhee,ICU,0,11384,2019
US,Idaho,payette,ICU,0,22839,2019
US,Idaho,power,ACUTE,1.304291,7667,2018
US,Idaho,power,ICU,0,7667,2019
US,Idaho,shoshone,ACUTE,2.001601,12490,2018
US,Idaho,shoshone,ICU,0,12490,2019
US,Idaho,teton,ACUTE,1.206385,10776,2018
US,Idaho,teton,ICU,0,10776,2019
US,Idaho,twin falls,ACUTE,2.72347,82248,2018
US,Idaho,twin falls,ICU,0.364751,82248,2019
US,Idaho,twin falls,PSYCHIATRIC,0.352592,82248,2018
US,Idaho,valley,ACUTE,2.474268,10104,2018
US,Idaho,valley,ICU,0,10104,2019
US,Idaho,washington,ICU,2.501,9996,2018
US,Illinois,adams,ACUTE,5.015946,66787,2018
US,Illinois,adams,ICU,0.374324,66787,2019
US,Illinois,alexander,ICU,0,6776,2019
US,Illinois,bond,ACUTE,8.805918,17034,2018
US,Illinois,bond,ICU,0,17034,2019
US,Illinois,boone,ICU,0,53638,2019
US,Illinois,brown,ICU,0,6791,2019
US,Illinois,bureau,ICU,0.743627,33619,2018
US,Illinois,calhoun,ICU,0,4897,2019
US,Illinois,carroll,ICU,0,14704,2019
US,Illinois,cass,ICU,0,12880,2019
US,Illinois,champaign,ACUTE,2.418897,207946,2018
US,Illinois,champaign,ICU,0.245256,207946,2019
US,Illinois,champaign,PSYCHIATRIC,0.221211,207946,2018
US,Illinois,christian,ICU,1.996305,33562,2018
US,Illinois,clark,ICU,0,15924,2019
US,Illinois,clay,ICU,1.343986,13393,2018
US,Illinois,clinton,ICU,0.10627,37640,2019
US,Illinois,coles,ACUTE,2.245908,52540,2018
US,Illinois,coles,ICU,0.171298,52540,2019
US,Illinois,cook,ACUTE,3.093419,5238541,2017
US,Illinois,cook,ICU,0.306574,5238541,2019
US,Illinois,cook,OTHER,0.272977,5238541,2018
US,Illinois,cook,PSYCHIATRIC,0.171422,5238541,2018
US,Illinois,crawford,ICU,3.278859,19214,2018
US,Illinois,cumberland,ICU,0,10899,2019
US,Illinois,de witt,ICU,1.5455,16176,2018
US,Illinois,dekalb,ACUTE,0.938041,104473,2018
US,Illinois,dekalb,ICU,0.229724,104473,2018
US,Illinois,dekalb,OTHER,0.660458,104473,2018
US,Illinois,douglas,ICU,0,19830,2019
US,Illinois,dupage,ACUTE,1.880179,931826,2018
US,Illinois,dupage,ICU,0.275803,931826,2019
US,Illinois,dupage,OTHER,0.137365,931826,2018
US,Illinois,edgar,ICU,1.420212,17603,2018
US,Illinois,edwards,ICU,0,6570,2019
US,Illinois,effingham,ACUTE,4.273504,34164,2018
US,Illinois,effingham,ICU,0.292706,34164,2019
US,Illinois,fayette,ICU,5.00455,21980,2018
US,Illinois,ford,ICU,4.974016,13470,2018
US,Illinois,franklin,ICU,0.6361,39302,2018
US,Illinois,fulton,ACUTE,2.602636,35733,2018
US,Illinois,fulton,ICU,0.139927,35733,2019
US,Illinois,gallatin,ICU,0,5226,2019
US,Illinois,greene,ICU,21.485989,13311,2018
US,Illinois,grundy,ACUTE,1.768224,50333,2018
US,Illinois,grundy,ICU,0.158941,50333,2019
US,Illinois,hamilton,ICU,3.027001,8259,2018
US,Illinois,hancock,ICU,0.985545,18264,2018
US,Illinois,hardin,ICU,6.008171,4161,2018
US,Illinois,henderson,ICU,0,6927,2019
US,Illinois,henry,ICU,1.73216,49649,2018
US,Illinois,iroquois,ACUTE,2.951822,28457,2018
US,Illinois,iroquois,ICU,0,28457,2019
US,Illinois,jackson,ACUTE,2.689673,59115,2018
US,Illinois,jackson,ICU,0.422905,59115,2018
US,Illinois,jasper,ICU,0,9608,2019
US,Illinois,jefferson,ACUTE,4.875124,38358,2015
US,Illinois,jefferson,ICU,0.573544,38358,2019
US,Illinois,jersey,ACUTE,2.205717,22215,2018
US,Illinois,jersey,ICU,0.180059,22215,2019
US,Illinois,jo daviess,ICU,1.133993,22046,2018
US,Illinois,johnson,ICU,0,12899,2019
US,Illinois,kane,ACUTE,2.079705,529402,2018
US,Illinois,kane,ICU,0.194559,529402,2019
US,Illinois,kankakee,ACUTE,4.223789,110801,2018
US,Illinois,kankakee,ICU,0.505411,110801,2019
US,Illinois,kendall,ICU,0,122933,2019
US,Illinois,knox,ACUTE,4.068206,51374,2018
US,Illinois,knox,ICU,0.350372,51374,2019
US,Illinois,lake,ACUTE,1.278965,704476,2018
US,Illinois,lake,ICU,0.153305,704476,2019
US,Illinois,lake,PSYCHIATRIC,0.095106,704476,2018
US,Illinois,lasalle,ICU,0.116958,111151,2019
US,Illinois,lawrence,ICU,1.51911,16457,2018
US,Illinois,lee,ACUTE,2.30747,34670,2018
US,Illinois,lee,ICU,0.17306,34670,2019
US,Illinois,livingston,ACUTE,1.140932,36812,2018
US,Illinois,livingston,ICU,0.135825,36812,2019
US,Illinois,logan,ICU,0.847802,29488,2018
US,Illinois,macon,ACUTE,1.747423,107587,2018
US,Illinois,macon,ICU,0.604162,107587,2019
US,Illinois,macoupin,ICU,1.087903,45960,2018
US,Illinois,madison,ACUTE,3.543075,266153,2018
US,Illinois,madison,ICU,0.21792,266153,2019
US,Illinois,marion,ACUTE,2.950007,38305,2018
US,Illinois,marion,ICU,0.574338,38305,2018
US,Illinois,marshall,ICU,0,11925,2019
US,Illinois,mason,ICU,1.438435,13904,2018
US,Illinois,massac,ICU,1.713033,14594,2018
US,Illinois,mcdonough,ACUTE,3.006615,31597,2018
US,Illinois,mcdonough,ICU,0.22154,31597,2019
US,Illinois,mchenry,ACUTE,0.99986,308043,2018
US,Illinois,mchenry,ICU,0.113621,308043,2018
US,Illinois,mclean,ACUTE,1.154528,173231,2018
US,Illinois,mclean,ICU,0.173179,173231,2019
US,Illinois,menard,ICU,0,12416,2019
US,Illinois,mercer,ICU,1.392934,15794,2018
US,Illinois,monroe,ICU,0,33739,2019
US,Illinois,montgomery,ICU,1.713914,29173,2018
US,Illinois,morgan,ACUTE,3.135706,34442,2018
US,Illinois,morgan,ICU,0.261309,34442,2019
US,Illinois,moultrie,ICU,0,14711,2019
US,Illinois,ogle,ICU,0.309963,51619,2018
US,Illinois,peoria,ACUTE,5.758951,186145,2018
US,Illinois,peoria,ICU,0.574821,186145,2019
US,Illinois,peoria,OTHER,0.268608,186145,2018
US,Illinois,perry,ICU,2.329156,21467,2018
US,Illinois,piatt,ICU,0.973651,16433,2018
US,Illinois,pike,ICU,1.318267,15930,2018
US,Illinois,pope,ICU,0,4360,2019
US,Illinois,pulaski,ICU,0,5691,2019
US,Illinois,putnam,ICU,0,5771,2019
US,Illinois,randolph,ICU,5.026044,32829,2018
US,Illinois,richland,ACUTE,5.641572,15953,2018
US,Illinois,richland,ICU,0.501473,15953,2019
US,Illinois,rock island,ACUTE,3.036832,146205,2018
US,Illinois,rock island,ICU,0.396703,146205,2019
US,Illinois,saline,ACUTE,2.988129,24430,2018
US,Illinois,saline,ICU,1.023332,24430,2018
US,Illinois,sangamon,ACUTE,4.57771,198134,2018
US,Illinois,sangamon,ICU,0.499662,198134,2019
US,Illinois,sangamon,OTHER,0.252354,198134,2018
US,Illinois,sangamon,PSYCHIATRIC,0.444144,198134,2018
US,Illinois,schuyler,ICU,6.405793,7181,2018
US,Illinois,scott,ICU,0,5109,2019
US,Illinois,shelby,ACUTE,1.369488,21906,2018
US,Illinois,shelby,ICU,0,21906,2019
US,Illinois,st. clair,ACUTE,3.093411,264433,2018
US,Illinois,st. clair,ICU,0.15883,264433,2019
US,Illinois,stark,ICU,0,5551,2019
US,Illinois,stephenson,ACUTE,2.181548,45839,2018
US,Illinois,stephenson,ICU,0.174524,45839,2019
US,Illinois,tazewell,ACUTE,0.928023,134695,2018
US,Illinois,tazewell,ICU,0.185605,134695,2018
US,Illinois,union,ICU,2.721955,17267,2018
US,Illinois,vermilion,ACUTE,1.603394,79207,2018
US,Illinois,vermilion,ICU,1.24989,79207,2018
US,Illinois,vermilion,OTHER,2.790157,79207,2018
US,Illinois,wabash,ICU,2.161134,11568,2018
US,Illinois,warren,ICU,1.31964,17429,2018
US,Illinois,washington,ICU,0,14260,2019
US,Illinois,wayne,ICU,3.319452,16569,2018
US,Illinois,white,ICU,0,14186,2019
US,Illinois,whiteside,ACUTE,1.742252,56823,2018
US,Illinois,whiteside,ICU,0.633546,56823,2018
US,Illinois,will,ACUTE,1.333378,687727,2018
US,Illinois,will,ICU,0.133774,687727,2019
US,Illinois,williamson,ACUTE,3.052892,67477,2018
US,Illinois,williamson,ICU,0.385316,67477,2019
US,Illinois,williamson,OTHER,3.33447,67477,2018
US,Illinois,winnebago,ACUTE,2.980745,287512,2018
US,Illinois,winnebago,ICU,0.302596,287512,2019
US,Illinois,winnebago,OTHER,0.173906,287512,2018
US,Illinois,woodford,ICU,0.462226,38942,2018
US,Indiana,adams,ICU,0.999486,35018,2018
US,Indiana,allen,ACUTE,3.812404,367747,2018
US,Indiana,allen,ICU,0.462274,367747,2019
US,Indiana,allen,OTHER,0.380697,367747,2016
US,Indiana,allen,PSYCHIATRIC,0.043508,367747,2018
US,Indiana,bartholomew,ACUTE,2.44372,81024,2018
US,Indiana,bartholomew,ICU,0.209814,81024,2019
US,Indiana,benton,ICU,0,8685,2019
US,Indiana,blackford,ICU,1.228099,12214,2018
US,Indiana,boone,ACUTE,0.825227,63013,2018
US,Indiana,boone,ICU,0.126958,63013,2019
US,Indiana,brown,ICU,0,15007,2019
US,Indiana,carroll,ICU,0,19994,2019
US,Indiana,cass,ACUTE,2.170048,38248,2018
US,Indiana,cass,ICU,0.130726,38248,2019
US,Indiana,cass,PSYCHIATRIC,0.392177,38248,2018
US,Indiana,clark,ACUTE,2.976683,114893,2016
US,Indiana,clark,ICU,0.217594,114893,2019
US,Indiana,clark,PSYCHIATRIC,0.870375,114893,2018
US,Indiana,clay,ICU,0.947867,26375,2018
US,Indiana,clinton,ICU,0.770297,32455,2018
US,Indiana,crawford,ICU,0,10598,2019
US,Indiana,daviess,ACUTE,2.440736,32777,2018
US,Indiana,daviess,ICU,0.152546,32777,2019
US,Indiana,dearborn,ACUTE,1.775482,49564,2018
US,Indiana,dearborn,ICU,0.161407,49564,2019
US,Indiana,dearborn,PSYCHIATRIC,0.322815,49564,2018
US,Indiana,decatur,ICU,0.944109,26480,2018
US,Indiana,dekalb,ACUTE,1.316903,42524,2018
US,Indiana,dekalb,ICU,0.188129,42524,2019
US,Indiana,dekalb,PSYCHIATRIC,0.376258,42524,2018
US,Indiana,delaware,ACUTE,3.268989,115938,2018
US,Indiana,delaware,ICU,0.310511,115938,2019
US,Indiana,delaware,OTHER,0.138005,115938,2018
US,Indiana,delaware,PSYCHIATRIC,0.138005,115938,2018
US,Indiana,dubois,ACUTE,2.902381,42379,2018
US,Indiana,dubois,ICU,0.613511,42379,2019
US,Indiana,elkhart,ACUTE,1.921902,202924,2018
US,Indiana,elkhart,ICU,0.172478,202924,2019
US,Indiana,elkhart,PSYCHIATRIC,0.078847,202924,2018
US,Indiana,fayette,ACUTE,4.226074,23426,2018
US,Indiana,fayette,ICU,0.853752,23426,2019
US,Indiana,floyd,ACUTE,2.941907,76481,2018
US,Indiana,floyd,ICU,0.209202,76481,2019
US,Indiana,floyd,OTHER,0.94141,76481,2018
US,Indiana,fountain,ICU,0,16620,2019
US,Indiana,franklin,ICU,0.306547,22835,2019
US,Indiana,fulton,ICU,1.23177,20296,2018
US,Indiana,gibson,ICU,0.744136,33596,2018
US,Indiana,grant,ACUTE,1.434593,67615,2018
US,Indiana,grant,ICU,0.281003,67615,2019
US,Indiana,grant,PSYCHIATRIC,0.236634,67615,2018
US,Indiana,greene,ICU,0.770867,32431,2018
